movie_title,year,genre,combined_rating,total_popularity
"abdulladzhan, ili posvyashchaetsya stivenu spilbergu",1991,"Comedy,Sci-Fi",7.2,219
aben ashlishi,2015,"Crime,Documentary,News",7.6,10
abhilasha,2023,Action,7.2,1199
abhimanyu,2009,Action,7.6,58
abimm,2009,"Comedy,Drama",5.8,2525
able edwards,2004,"Drama,Sci-Fi",5.4,153
abnormality,2022,"Drama,Thriller",6.6,30
about adam,2000,Comedy,7.0,2
about schmidt,2002,Comedy,6.0,26
about schmidt,2002,Drama,6.0,26
about time,2013,Drama,7.9,410044
about time,2013,Fantasy,7.9,410044
about time,2013,Romance,7.9,410044
above the clouds,2014,"Drama,Family",5.9,48
above the law,1988,Action,5.0,35793
above the law,1988,Crime,5.0,35793
above the law,1988,Drama,5.0,35793
absence,2018,Documentary,8.0,8
absence blízkosti,2017,Drama,4.5,13
absentia,2011,Horror,7.0,1
absolute beginners,1986,"Drama,Musical,Romance",5.6,3836
absolute force,1997,"Action,Adventure",4.2,94
absolute rest,2015,Drama,5.8,1193
absolutely anything,2015,Comedy,6.0,1
absolutely anything,2015,Sci-Fi,6.0,1
abu shanab,2016,Comedy,4.9,506
"abu, son of adam",2011,Drama,7.8,1253
abu: father,2017,Documentary,8.1,277
"abyss, the",1989,Action,8.0,62
"abyss, the",1989,Adventure,8.0,62
"abyss, the",1989,Sci-Fi,8.0,62
"abyss, the",1989,Thriller,8.0,62
accepted,2006,Comedy,7.0,14
access code,1984,"Action,Adventure,Mystery",3.2,168
accidental death,1963,Drama,6.1,72
"accidental tourist, the",1988,Comedy,8.0,5
"accidental tourist, the",1988,Drama,8.0,5
"accidental tourist, the",1988,Romance,8.0,5
according to spencer,2001,"Comedy,Drama,Romance",4.5,750
"accused, stand up!",1930,"Crime,Drama",5.7,69
ace high,1968,"Comedy,Western",6.5,5007
ace ventura: when nature calls,1995,Comedy,4.0,88
acedia,2012,Horror,4.5,99
aces and eights,1936,Western,5.4,230
aces: iron eagle iii,1992,Action,4.0,3
achanurangatha veedu,2006,Drama,7.1,212
achille tarallo,2018,Comedy,4.6,88
aci dünya,1986,Drama,6.0,166
aci günler,1967,Drama,5.8,25
acid of love,2005,Romance,8.5,22
across the sea,2024,"Drama,Romance",6.5,66
across the top,1968,"Action,Documentary",8.0,13
acrylic midnight,2011,Horror,7.8,10
act of aggression,1975,"Crime,Drama",5.3,509
act of faith,1982,Drama,5.4,6
"act of killing, the",2012,Documentary,10.0,1
acting out,1978,Drama,5.0,108
action jackson,1988,Action,4.0,3
action jackson,1988,Comedy,4.0,3
action jackson,1988,Crime,4.0,3
action jackson,1988,Thriller,4.0,3
action no.1,2004,Action,8.7,8
action on ntv: definitive edition,2021,"Action,Comedy,Crime",8.8,10
ad ovest di paperino,1981,Comedy,6.3,470
ada apa dengan dosa,2020,Drama,7.9,9
adaline,2015,Thriller,3.3,274
adam resurrected,2008,"Drama,War",6.2,4582
adana isi,2015,Comedy,3.0,307
adaptation,2002,Comedy,10.0,46
adaptation,2002,Drama,10.0,46
adaptation,2002,Romance,10.0,46
adavi ramudu,2004,Romance,4.1,595
addams family reunion,1998,Children,6.0,1
addams family reunion,1998,Comedy,6.0,1
addams family reunion,1998,Fantasy,6.0,1
"addams family, the",1991,Children,8.0,38
"addams family, the",1991,Comedy,8.0,38
"addams family, the",1991,Fantasy,8.0,38
addateegala,2023,"Mystery,Thriller",2.8,34
addicted to love,1997,Comedy,8.0,10
addicted to love,1997,Romance,8.0,10
addiction,2008,"Action,Crime,Thriller",5.9,12
adhurs,2010,"Action,Comedy,Thriller",6.8,3376
adit sopo jarwo: the movie,2021,"Animation,Comedy,Drama",5.7,128
admission,2013,Comedy,6.0,4
admission,2013,Romance,6.0,4
adnan kafazi,2023,"Comedy,Crime,Drama",7.3,147
adolescence,2018,"Drama,Romance",5.4,1023
"adolfo celi, un uomo per due culture",2006,"Biography,Documentary",8.3,17
adopting haiti,2011,Documentary,6.2,10
adorable lies,1992,Comedy,5.4,48
adrenaline,2023,"Action,Crime",2.7,405
adskiy ostrov,2012,"Comedy,Horror",3.5,27
adulterio all'italiana,1966,Comedy,6.3,242
adults,2017,"Comedy,Musical,Romance",7.9,20
adventure at the door,1961,Drama,5.7,23
adventure in berlin,1952,"Crime,Thriller",6.1,66
adventures in the far north,1923,Adventure,5.0,14
adventures of a pizza guy,2015,Comedy,5.4,83
"adventures of buckaroo banzai across the 8th dimension, the",1984,Adventure,10.0,21
"adventures of buckaroo banzai across the 8th dimension, the",1984,Comedy,10.0,21
"adventures of buckaroo banzai across the 8th dimension, the",1984,Sci-Fi,10.0,21
"adventures of huck finn, the",1993,Adventure,6.0,3
"adventures of huck finn, the",1993,Children,6.0,3
"adventures of huck finn, the",1993,Comedy,6.0,3
"adventures of huck finn, the",1993,Drama,6.0,3
"adventures of mary-kate and ashley, the: the case of the christmas caper",1995,Children,6.0,1
"adventures of mary-kate and ashley, the: the case of the christmas caper",1995,Musical,6.0,1
"adventures of mary-kate and ashley, the: the case of the christmas caper",1995,Mystery,6.0,1
"adventures of milo and otis, the (koneko monogatari)",1986,Adventure,9.0,7
"adventures of milo and otis, the (koneko monogatari)",1986,Children,9.0,7
"adventures of milo and otis, the (koneko monogatari)",1986,Comedy,9.0,7
"adventures of milo and otis, the (koneko monogatari)",1986,Drama,9.0,7
adventures of mowgli: the kidnapping,1968,Adventure,9.0,1
adventures of mowgli: the kidnapping,1968,Animation,9.0,1
adventures of mowgli: the kidnapping,1968,Children,9.0,1
"adventures of pluto nash, the",2002,Action,5.0,3
"adventures of pluto nash, the",2002,Adventure,5.0,3
"adventures of pluto nash, the",2002,Comedy,5.0,3
"adventures of pluto nash, the",2002,Sci-Fi,5.0,3
"adventures of rocky and bullwinkle, the",2000,Adventure,8.0,9
"adventures of rocky and bullwinkle, the",2000,Animation,8.0,9
"adventures of rocky and bullwinkle, the",2000,Children,8.0,9
"adventures of rocky and bullwinkle, the",2000,Comedy,8.0,9
"adventures of rocky and bullwinkle, the",2000,Fantasy,8.0,9
adventures of serial buddies,2011,Comedy,4.1,867
"adventures of sharkboy and lavagirl 3-d, the",2005,Action,2.0,2
"adventures of sharkboy and lavagirl 3-d, the",2005,Adventure,2.0,2
"adventures of sharkboy and lavagirl 3-d, the",2005,Children,2.0,2
"adventures of sharkboy and lavagirl 3-d, the",2005,Fantasy,2.0,2
"adventures of tintin, the",2011,Action,5.0,12
"adventures of tintin, the",2011,Animation,5.0,12
"adventures of tintin, the",2011,Mystery,5.0,12
"adventures of tintin, the",2011,IMAX,5.0,12
adventurous knights,1935,"Comedy,Fantasy,Romance",6.3,21
advise and consent,1962,Drama,10.0,1
ae-ran,1989,"Drama,History",3.1,23
aemiti bhai jagate nahin,1994,Drama,5.6,9
aerials,2016,"Drama,Sci-Fi,Thriller",1.5,431
aevdhese aabhal,2007,Drama,8.0,9
afacan tatli bela,1994,Drama,4.3,8
affair in trinidad,1952,"Crime,Drama,Film-Noir",6.6,3342
"affair of love, an (liaison pornographique, une)",1999,Drama,10.0,2
"affair of love, an (liaison pornographique, une)",1999,Romance,10.0,2
affet allahim,1986,Drama,6.1,71
afghan hound,2010,"Drama,War",7.9,38
afghan star,2009,"Documentary,Music",7.2,1019
afire,2023,"Comedy,Drama,Romance",7.1,9744
afonya,1975,Comedy,8.0,1
afonya,1975,Drama,8.0,1
afonya,1975,Romance,8.0,1
afraid of the dark (bruises),2010,Drama,6.1,57
africa,2019,Drama,6.5,94
africa united,2005,"Comedy,Documentary,Sport",6.1,143
africa's outsiders,2006,Documentary,7.7,18
africadalli sheela,1986,"Adventure,Thriller",6.3,26
african cats,2011,Adventure,5.0,1
african cats,2011,Documentary,5.0,1
african fever,1985,"Comedy,Musical",2.3,9
african timber,1989,Thriller,4.6,37
afrika,2002,"Action,Drama",5.1,147
afsana pyar ka,1991,"Drama,Romance",5.3,870
after autumn,2007,Drama,6.6,22
after death,2023,Documentary,6.3,1866
after hours,1985,Comedy,7.0,7
after hours,1985,Thriller,7.0,7
after life,2023,"Comedy,Drama",5.8,5
after man,1990,"Animation,Documentary",8.2,15
after the dawn,2012,"Action,Drama,Horror",3.6,154
after the night,2013,Action,5.8,143
after the rain,2021,Documentary,6.4,14
after the snowmelt,2024,Documentary,6.4,40
after the sunset,2004,Action,10.0,6
after the sunset,2004,Adventure,10.0,6
after the sunset,2004,Comedy,10.0,6
after the sunset,2004,Crime,10.0,6
after the sunset,2004,Thriller,10.0,6
after the tribulation,2012,Documentary,7.5,89
after the war,2017,"Crime,Drama",5.8,222
after work,2023,Documentary,6.9,474
afterman 2,2005,"Action,Sci-Fi,Thriller",5.4,56
agadbam,2010,Comedy,4.8,39
against the ropes,2004,Comedy,4.0,2
against the ropes,2004,Drama,4.0,2
against the tide,1997,"Action,Thriller",3.1,26
age of consent,2017,Documentary,8.0,18
age of uprising: the legend of michael kohlhaas,2013,"Drama,History",6.1,9498
agein: 28-nenme no kôshien,2015,"Drama,Sport",6.5,62
agent,2017,"Action,Sci-Fi,Thriller",3.5,1817
agent 5,2016,Action,5.2,15
agent joe walker: operation far east,1966,Adventure,5.5,198
agent sekretnoy sluzhby,1979,"Crime,Drama,Mystery",6.0,14
agents of change,2016,Documentary,7.1,24
agenty kgb tozhe vlyublyayutsya,1995,Comedy,5.3,75
aggregat,2018,Documentary,6.4,22
aghor,2012,\N,8.6,6
agneepath,2012,"Action,Crime,Drama",6.9,27782
agnes,2016,"Drama,Romance",5.5,226
agnes cecilia - en sällsam historia,1991,Mystery,6.6,405
agnes of god,1985,Drama,8.0,5
agnes of god,1985,Mystery,8.0,5
agniya,2024,Drama,5.9,32
ago,2024,Biography,8.0,6
"agony and the ecstasy, the",1965,Drama,8.0,1
agora é que são elas,1954,\N,5.2,8
agosto final,2016,Documentary,5.4,9
agua de arrayan,2021,Drama,8.5,22
aguilas de acero,1971,"Action,Adventure,Drama",5.7,18
"aguirre: the wrath of god (aguirre, der zorn gottes)",1972,Adventure,7.0,8
"aguirre: the wrath of god (aguirre, der zorn gottes)",1972,Drama,7.0,8
ah aah: anbe aaruyire,2005,"Fantasy,Romance",5.4,304
ah wilderness!,1935,"Comedy,Drama",6.8,946
ahaa re,2019,Drama,7.1,426
ahasss,2023,"Drama,Thriller",4.7,420
ahasver,1915,Comedy,5.4,14
ahetuk,2015,"Drama,Romance,Thriller",8.3,26
ahlan ya captain,1978,Romance,5.2,13
ahsaas,1979,"Drama,Romance",5.6,61
ai no ejiki: onna kyôshi haruka no kokuhaku,2010,Horror,6.7,11
ai qing se xiang wei,1994,\N,6.8,6
ai to chikai,1945,"Drama,War",4.0,10
ai weiwei: without fear or favour,2010,Documentary,7.4,46
aichaku,2024,Drama,9.4,22
aie sangharsha,1998,"Action,Drama",4.9,11
aileen: life and death of a serial killer,2003,Documentary,8.0,2
aim for the roses,2016,"Biography,Drama,Music",7.8,39
aimée,1981,Drama,5.8,8
ain't misbehavin',1955,"Comedy,Musical,Mystery",5.7,170
aina,2011,Drama,6.8,7
ainsi soit-il,2000,Drama,6.5,44
air force one,1997,Action,8.0,58
air force one,1997,Thriller,8.0,58
air fryer slaughter,2024,"Comedy,Horror",6.9,376
airboss,1997,"Action,Adventure",2.6,186
airheads,1994,Comedy,4.0,26
airplane ii: the sequel,1982,Comedy,4.0,19
airplane!,1980,Comedy,10.0,87
airport,1970,Drama,6.0,3
airport '77,1977,Drama,4.0,4
airport 1975,1974,Action,6.0,2
airport 1975,1974,Drama,6.0,2
airport 1975,1974,Thriller,6.0,2
aisheen (still alive in gaza),2010,"Documentary,Family",8.0,69
aithe enti,2004,Romance,1.5,10
aitsu to no bouken,1965,Drama,5.6,11
aixa,2017,Documentary,6.0,6
ajay gadu,2024,Action,7.3,1045
ajmer 92,2023,"Crime,Drama,History",7.8,1335
ajob prem ebong...,2011,"Comedy,Family,Musical",5.4,31
aka,2002,"Drama,Romance",6.3,1260
akasyalar açarken,1962,"Drama,Romance",7.0,93
akbar amar anthony,1978,\N,6.4,19
ake and his world,1984,Drama,6.6,397
akeelah and the bee,2006,Drama,8.0,5
akenfield,1974,Drama,7.2,160
akhlaq el-abid,2017,"Crime,Drama",3.5,83
akibat hamil muda,1993,\N,5.0,8
"akiko, the flying monkey",2024,Family,8.4,10
akira kurosawa's dreams (dreams),1990,Drama,10.0,3
akira kurosawa's dreams (dreams),1990,Fantasy,10.0,3
akko's secret,2012,"Comedy,Fantasy,Romance",5.7,339
akmenainais cels,1983,\N,7.0,24
akoe/amfi: the story of a revolution (*just to sleep on their chest),2023,Documentary,8.1,35
akoni,2021,"Drama,Romance",4.0,117
akron,2015,"Drama,Romance",6.6,3656
al final del túnel,2011,"Documentary,Drama",7.7,23
al maht,2021,Animation,6.8,523
al otro barrio,2024,Comedy,5.4,60
al-ghaarkana,1992,Drama,5.4,53
al-hijab,2011,"Horror,Mystery,Thriller",6.1,64
al-millionaire al-mouzayyaf,1968,Comedy,6.3,36
al-rasasa la tazalu fe gaibi,1974,"Drama,Romance,War",6.0,161
alaba zintzoa,2013,Thriller,6.8,12
aladdin 3477- i: the jinn of wisdom,2025,"Adventure,Fantasy,Sci-Fi",6.5,32
aladdin and the magic lamp,1982,"Adventure,Animation,Family",6.8,306
alakananda,1947,Drama,7.9,11
"alamo, the",1960,Action,8.0,4
"alamo, the",1960,Drama,8.0,4
"alamo, the",1960,War,8.0,4
"alamo, the",1960,Western,8.0,4
alarma!,2008,Documentary,7.3,20
alaska,2019,Drama,6.3,27
albarsty,2017,"Drama,Horror",7.3,20
albatross,2011,Drama,5.0,1
alberi che camminano,2015,"Biography,Documentary,History",8.5,13
albert est méchant,2004,Comedy,4.4,436
alberto il grande,2013,Documentary,7.4,26
albino alligator,1996,Crime,4.0,2
albino alligator,1996,Thriller,4.0,2
albéniz,1947,"Biography,Drama",5.8,25
aleko,1953,"Drama,Musical,Romance",6.3,27
aleksandr's price,2013,Drama,4.9,764
aleppo... maqamat of pleasure and delight,1997,"Documentary,Music",8.0,24
alesha popovich and tugarin the dragon,2004,Animation,10.0,1
alesha popovich and tugarin the dragon,2004,Comedy,10.0,1
alesha popovich and tugarin the dragon,2004,Drama,10.0,1
alev gibi,1986,"Drama,Romance",4.5,29
alex & ali,2014,"Documentary,Drama,Romance",6.7,48
alex & eve,2015,"Comedy,Romance",5.9,1191
alex and emma,2003,Comedy,4.0,1
alex and emma,2003,Drama,4.0,1
alex and emma,2003,Romance,4.0,1
alex in wonder,2001,"Comedy,Drama",4.9,569
alex joseph and his wives,1977,Drama,6.5,41
alex strangelove,2018,"Comedy,Drama,Romance",6.3,20035
alexander,2004,Action,5.0,10
alexander,2004,Adventure,5.0,10
alexander,2004,Drama,5.0,10
alexander,2004,War,5.0,10
alexander hamilton,1931,"Biography,Drama,History",5.8,331
alexander nevsky,1938,"Action,Biography,Drama",7.5,12678
alexandra david-néel,1992,Documentary,5.8,9
alfa tau!,1942,"Drama,War",7.2,74
alfons zitterbacke,2019,"Adventure,Comedy,Family",5.9,140
algunas nubes,1995,"Crime,Drama,Mystery",5.2,36
ali baba goes to town,1937,"Comedy,Fantasy,Musical",6.3,625
ali wong: baby cobra,2016,(no genres listed),9.0,1
ali's comeback,2020,Documentary,7.1,52
ali: fear eats the soul (angst essen seele auf),1974,Drama,8.0,2
ali: fear eats the soul (angst essen seele auf),1974,Romance,8.0,2
alibhai,2007,Action,3.3,386
alibi,2008,Comedy,5.6,926
alice,2002,Drama,5.5,109
alice (neco z alenky),1988,Animation,9.0,2
alice (neco z alenky),1988,Fantasy,9.0,2
alice (neco z alenky),1988,Mystery,9.0,2
alice doesn't live here anymore,1974,Drama,10.0,3
alice doesn't live here anymore,1974,Romance,10.0,3
alice in wonderland,1951,Adventure,10.0,69
alice in wonderland,1951,Animation,10.0,69
alice in wonderland,1951,Children,10.0,69
alice in wonderland,1951,Fantasy,10.0,69
alice in wonderland,1951,Musical,10.0,69
alice nel paese delle pornomeraviglie,1993,Adult,5.6,56
alice through the looking glass,2016,Adventure,5.0,4
alice through the looking glass,2016,Children,5.0,4
alice through the looking glass,2016,Fantasy,5.0,4
alicia,2002,Romance,4.3,40
alien conspiracies - the hidden truth,2023,Documentary,5.8,11
alien exorcism,2011,"Mystery,Sci-Fi,Thriller",3.9,333
alien highway,2013,"Documentary,Fantasy,History",7.4,13
alien intervention,2023,Sci-Fi,5.7,275
alien thunder,1974,"Drama,Western",4.6,396
aliens and crop circles,2013,Documentary,3.0,11
"aliens, flamingos & ecstasy",2019,"Animation,Comedy,Drama",5.6,49
alif-laila,1953,Fantasy,6.8,20
aligarh,2015,"Biography,Crime,Drama",7.8,8047
alison,2024,Drama,7.4,6
alki alki,2015,"Comedy,Drama",6.8,226
all about alfred,1998,Documentary,6.1,9
all about eva,2020,"Drama,Thriller",5.6,24
all about lily chou-chou (riri shushu no subete),2001,Crime,6.0,1
all about lily chou-chou (riri shushu no subete),2001,Drama,6.0,1
all about lily chou-chou (riri shushu no subete),2001,Thriller,6.0,1
all about the benjamins,2002,Action,6.0,2
all about the benjamins,2002,Comedy,6.0,2
all about the benjamins,2002,Crime,6.0,2
all alone: the messenger of peace,2013,"Comedy,Drama,Family",7.3,141
all american orgy,2009,Comedy,3.6,1058
all ashore,1953,"Comedy,Musical",4.9,226
all by myself: the eartha kitt story,1982,Documentary,7.5,44
all divided selves,2011,Documentary,6.5,14
"all dogs christmas carol, an",1998,Animation,9.0,1
"all dogs christmas carol, an",1998,Children,9.0,1
"all dogs christmas carol, an",1998,Comedy,9.0,1
"all dogs christmas carol, an",1998,Musical,9.0,1
all dogs go to heaven,1989,Animation,6.0,15
all dogs go to heaven,1989,Children,6.0,15
all dogs go to heaven,1989,Comedy,6.0,15
all dogs go to heaven,1989,Drama,6.0,15
all dogs go to heaven,1989,Fantasy,6.0,15
all for free,2006,"Comedy,Drama",6.7,544
all for one,2024,Adventure,1.2,620
all for you,2009,"Drama,Romance,Thriller",8.9,45
all i know is,1992,Drama,9.0,15
all in the family,2022,"Drama,Thriller",8.6,10
all is calm,2022,"Drama,Thriller",5.5,56
all na vibes,2021,Drama,5.1,22
all of me,1984,Comedy,3.0,2
all of me,1984,Fantasy,3.0,2
all or nothing,2002,Drama,9.0,3
all quiet on the western front,1930,Action,10.0,10
all quiet on the western front,1930,Drama,10.0,10
all quiet on the western front,1930,War,10.0,10
all roads lead to rome,2016,Comedy,3.0,1
all saints,2017,Drama,6.3,2085
all saints day,2000,Comedy,6.4,83
all souls,2005,Drama,6.9,85
all stars,2014,Comedy,6.1,400
all that jazz,1979,Drama,9.0,6
all that jazz,1979,Fantasy,9.0,6
all that jazz,1979,Musical,9.0,6
all the best!,2006,Comedy,5.7,100
all the bright places,2020,"Drama,Romance",6.6,41327
all the fine promises,2003,"Drama,Romance",6.6,129
all the little angels,2022,Drama,4.6,12
all the president's men,1976,Drama,8.0,27
all the president's men,1976,Thriller,8.0,27
all the real girls,2003,Drama,8.35,11187
all the real girls,2003,Romance,8.35,11187
all the sins of sodom,1968,Drama,5.6,400
all the weight of the world,2003,Drama,5.5,76
all the wrong clues for the right solution,1981,"Comedy,Crime",6.0,217
all the wrong places,2000,"Comedy,Romance",5.3,42
all things fair,2022,Drama,5.8,8
all this and world war ii,1976,"Documentary,History,Music",5.9,224
"all this, and heaven too",1940,Drama,8.0,1
"all this, and heaven too",1940,Romance,8.0,1
all together now,2008,Documentary,7.5,263
all too human,2018,Drama,5.4,49
all watched over by machines of loving grace,2011,Documentary,8.0,2
all we ever wanted,2024,Drama,6.2,8
all we own,2019,Documentary,7.6,46
all wifed out,2012,"Comedy,Romance",5.1,113
all wrong,1919,Comedy,6.0,15
all you need,2001,Drama,6.3,152
all you need is pag-ibig,2015,"Drama,Family,Romance",6.3,70
"all-americans, the",2017,Documentary,9.6,12
all-in,2021,Documentary,6.7,344
all.i.can.,2012,"Documentary,Sport",7.8,810
alla tiders karlsson,1936,Comedy,4.1,49
allah rakha,1987,"Action,Crime,Musical",6.9,11
allan quatermain and the lost city of gold,1986,"Action,Adventure,Comedy",4.6,10915
allan quatermain and the lost city of gold,1987,Action,6.0,6
allan quatermain and the lost city of gold,1987,Adventure,6.0,6
allan quatermain and the lost city of gold,1987,Comedy,6.0,6
allari,2002,"Comedy,Romance",6.3,135
alle tijd,2011,"Comedy,Drama,Romance",6.7,911
alleged,2010,"Drama,History,Romance",4.3,313
allegro non troppo,1976,"Animation,Comedy,Fantasy",7.4,3313
allegro non troppo,1977,Animation,8.0,1
allegro non troppo,1977,Comedy,8.0,1
allegro non troppo,1977,Fantasy,8.0,1
allegro non troppo,1977,Musical,8.0,1
allegro s ognyom,1980,Action,6.6,65
alles andere zeigt die zeit,2015,Documentary,7.4,21
alles im eimer,1981,Comedy,5.8,145
alley cat,1984,Action,5.3,1134
alliances: a trick of light,2019,Sci-Fi,4.3,12
alma gitana,1996,"Drama,Romance",5.5,127
almost an angel,1990,Comedy,5.0,1
almost ghosts,2019,Documentary,7.4,73
aloha,2015,Comedy,1.0,1
aloha,2015,Drama,1.0,1
aloha,2015,Romance,1.0,1
alone,2004,Drama,6.7,738
alone across australia,2004,"Adventure,Biography,Documentary",8.6,74
alone in the dark,2005,Action,1.0,1
alone in the dark,2005,Horror,1.0,1
alone in the dark,2005,Sci-Fi,1.0,1
alone in the dark,2005,Thriller,1.0,1
alone in the dark ii,2008,Action,7.0,1
alone in the dark ii,2008,Horror,7.0,1
alone in the t-shirt zone,1986,"Comedy,Drama,Fantasy",5.0,112
aloners,2021,Drama,6.9,3198
along the sea,2020,Drama,6.9,44
along the sundown trail,1942,"Drama,Music,Western",5.1,18
alpha and omega 3: the great wolf games,2014,Action,9.0,1
alpha and omega 3: the great wolf games,2014,Adventure,9.0,1
